rank	count	NAME_COMPLETE
5378=	1	Diadoxus jungi
5378=	1	Dialecticopteryx (Dialecticopteryx) australica
5378=	1	Dictyocaulus filaria
5378=	1	Dictyocaulus viviparus
5378=	1	Diesingium antarcticum
5378=	1	Dioncopseudobenedenia kala
5378=	1	Dioncus agassizi
5378=	1	Dioncus rachycentrus
5378=	1	Dioncus remorae
5378=	1	Dipetalonema evansi
5378=	1	Diplasiocotyle agonostomi
5378=	1	Diplasiocotyle johnstoni
5378=	1	Diplectanotrema priacanthi
5378=	1	Diplectanum fluviatilus
5378=	1	Diplectanum glandulosum
5378=	1	Diplectanum oliveri
5378=	1	Diplectanum plectropomi
5378=	1	Diplectanum summanae
5378=	1	Diplectanum vagampullum
5378=	1	Diplothylacus thalamitae
5378=	1	Diplotriaena beveridgei
5378=	1	Diplotriaena clelandi
5378=	1	Diplotriaena epsilon
5378=	1	Diplotriaena falconis
5378=	1	Diplotriaena flabellata
5378=	1	Diplotriaena golvani
5378=	1	Diplotriaena pungens
5378=	1	Diplotriaena spratti
5378=	1	Diplotriaena tridens
5378=	1	Diplotriaena zeta
5378=	1	Dirce lunaris
5378=	1	Dirce oriplancta
5378=	1	Dirce solaris
5378=	1	Dissonus hoi
5378=	1	Dissonus nudiventris
5378=	1	Ditrachybothridium piliformis
5378=	1	Ditylenchus destructor
5378=	1	Ditylenchus obesus
5378=	1	Dollfusiella aetobati
5378=	1	Dollfusiella bareldsi
5378=	1	Dollfusiella michiae
5378=	1	Dolops tasmanianus
5378=	1	Dracunculus medinensis
5378=	1	Dracunculus mulbus
5378=	1	Dracunculus sp.
5378=	1	Draschia megastoma
5378=	1	Dujardinascaris blairi
5378=	1	Dujardinascaris taylorae
5378=	1	Durikainema phascolarcti
5378=	1	Durikainema sp.
5378=	1	Dworena hyacintha
5378=	1	Echidnophaga octotricha
5378=	1	Echinobothrium elegans
5378=	1	Echinobothrium heroniense
5378=	1	Echinobothrium rhynchobati
5378=	1	Echinocephalus sp.
5378=	1	Echinophilopterus claytoni
5378=	1	Echinuria sp.
5378=	1	Echinuria squamata
5378=	1	Eidmanniella pustulosa
5378=	1	Elenchus varleyi
5378=	1	Empruthotrema kearni
5378=	1	Empruthotrema quindecima
5378=	1	Empruthotrema tasmaniensis
5378=	1	Encotyllabe caranxi
5378=	1	Encotyllabe latridis
5378=	1	Encotyllabe pagrosomi
5378=	1	Endaster hamatosculum
5378=	1	Endolimax nana
5378=	1	Eniochobothrium euaxos
5378=	1	Ensiferothrips primus
5378=	1	Ensiferothrips secundus
5378=	1	Entamoeba dispar
5378=	1	Entamoeba gingivalis
5378=	1	Entamoeba hartmanni
5378=	1	Entamoeba moshkovskii
5378=	1	Entamoeba polecki
5378=	1	Enterobius vermicularis
5378=	1	Eomenopon concinnae
5378=	1	Eomenopon greeni
5378=	1	Eomenopon patoni
5378=	1	Epidesmia tricolor
5378=	1	Epipompilus exleyae
5378=	1	Ergasilus spinipes
5378=	1	Ethonion breve
5378=	1	Ethonion jessicae
5378=	1	Ethonion leai
5378=	1	Eucoleus buckenbourensis
5378=	1	Eucoleus perplexus
5378=	1	Eucoleus posterus
5378=	1	Eucoleus sp.
5378=	1	Eucoleus sp. 1
5378=	1	Eucoleus sp. 2
5378=	1	Eucoleus sp. 3
5378=	1	Eucolpocephalum femorale
5378=	1	Eufilaria sp.
5378=	1	Eumelea rosalia
5378=	1	Eurysorchis manteri
5378=	1	Eustrongylides acrochordi
5378=	1	Eustrongylides plotinus
5378=	1	Eutactobius puellus
5378=	1	Eutetrarhynchus leucomelanus
5378=	1	Euthrausta oxyprora
5378=	1	Euzetia occultum
5378=	1	Excisa dentifera
5378=	1	Excisa excisiformis
5378=	1	Eysarcoris trimaculatus
5378=	1	Falcaustra elseya
5378=	1	Falcaustra fordoniae
5378=	1	Falcaustra hylae
5378=	1	Felicola (Felicola) subrostratus
5378=	1	Fergusonina omlandi
5378=	1	Fergusonina thomasi
5378=	1	Filarinema moernnigi
5378=	1	Filarinema occidentale
5378=	1	Filarinema thylogale
5378=	1	Filarinema woodi
5378=	1	Filaroides athertonensis
5378=	1	Filaroides pilbarensis
5378=	1	Filenchus infirmus
5378=	1	Filenchus micoletzkyi
5378=	1	Filenchus thornei
5378=	1	Filenchus uniformis
5378=	1	Filostrongylus tridendriticus
5378=	1	Floriceps saccatus
5378=	1	Forficuloecus banksi
5378=	1	Forficuloecus cameroni
5378=	1	Forficuloecus wilsoni
5378=	1	Franciscoloa (Franciscoloa) leadbeateri
5378=	1	Franciscoloa (Franciscoloa) magnifici
5378=	1	Franciscoloa (Franciscoloa) pallida
5378=	1	Froggattimyia aurea
5378=	1	Froggattimyia carnei
5378=	1	Froggattimyia macdonaldi
5378=	1	Gastrophora henricaria
5378=	1	Gemmaecaputia australis
5378=	1	Geohollandia solida
5378=	1	Geopetitia chibiae
5378=	1	Geopetitia falco
5378=	1	Geopetitia sp.
5378=	1	Geopetitia streperae
5378=	1	Gilippus hostilis
5378=	1	Gilquinia stevensi
5378=	1	Glaucias amyoti
5378=	1	Gliricola porcelli
5378=	1	Globodera rostochiensis
5378=	1	Globodera sp.
5378=	1	Glyphidohaptor phractophallus
5378=	1	Gnathostoma doloresi
5378=	1	Gnathostoma hispidum
5378=	1	Goezia sp.
5378=	1	Gongylonema alecturae
5378=	1	Gongylonema beveridgei
5378=	1	Gongylonema pulchrum
5378=	1	Gongylonema verrucosum
5378=	1	Gongylophysema asetosum
5378=	1	Gonoplasius carangis
5378=	1	Gordius tuberculatus
5378=	1	Gorgonolaureus decurvatus
5378=	1	Gotocotyla bivaginalis
5378=	1	Gotocotyla elagatis
5378=	1	Grillotia amblyrhynchos
5378=	1	Grillotia branchi
5378=	1	Grubea australis
5378=	1	Gyalocephalus capitatus
5378=	1	Gyrocotyle maxima
5378=	1	Gyrocotyle nigroseta
5378=	1	Gyrocotyle rugosa
5378=	1	Gyrodactylus kobayashii
5378=	1	Gyrodactylus macracanthus
5378=	1	Gyropus ovalis
5378=	1	Habronema majus
5378=	1	Habronema muscae
5378=	1	Hadjelia acuariana
5378=	1	Hadjelia truncata
5378=	1	Haematopinus asini
5378=	1	Haematopinus eurysternus
5378=	1	Haematopinus quadripertusus
5378=	1	Haematopinus suis
5378=	1	Haemodipsus ventricosus
5378=	1	Halictophagus australensis
5378=	1	Halictophagus moorookensis
5378=	1	Halictophagus phaeodes
5378=	1	Halictophagus stenodes
5378=	1	Haliotrema abaddon
5378=	1	Haliotrema australe
5378=	1	Haliotrema caesionis
5378=	1	Haliotrema chrysotaeniae
5378=	1	Haliotrema cromileptis
5378=	1	Haliotrema ctenochaeti
5378=	1	Haliotrema falcanalis
5378=	1	Haliotrema holocentri
5378=	1	Haliotrema lethrini
5378=	1	Haliotrema lineati
5378=	1	Haliotrema lutjani
5378=	1	Haliotrema obesa
5378=	1	Haliotrema scari
5378=	1	Halocercus delphini
5378=	1	Hamatopeduncularia brisbanensis
5378=	1	Hamatopeduncularia major
5378=	1	Hamatopeduncularia pearsoni
5378=	1	Hamatopeduncularia spiralis
5378=	1	Hamatospiculum chibiae
5378=	1	Hamatospiculum howense
5378=	1	Hareocephalus thaisae
5378=	1	Hastospiculum drysdaliae
5378=	1	Haycocknema perplexum
5378=	1	Hedruris hylae
5378=	1	Hedruris longispicula
5378=	1	Hedruris sp.
5378=	1	Heissiphara minuta
5378=	1	Helicirrus gertrudaea
5378=	1	Helicirrus maccullochii
5378=	1	Helicirrus marjoriaea
5378=	1	Helicirrus mcivori
5378=	1	Helicirrus megaloanchor
5378=	1	Helicirrus splendidae
5378=	1	Helicotylenchus australis
5378=	1	Helicotylenchus californicus
5378=	1	Helicotylenchus labiatus
5378=	1	Helicotylenchus tumidicaudatus
5378=	1	Heliocotyle ewingi
5378=	1	Hellinsia balanotes
5378=	1	Hemicriconemoides chitwoodi
5378=	1	Hemicriconemoides digitatus
5378=	1	Heterakis circumvallata
5378=	1	Heterakis dispar
5378=	1	Heterakis gallinarum
5378=	1	Heterakis spumosa
5378=	1	Heteraxinoides scorpis
5378=	1	Heterobothrium elongatum
5378=	1	Heterobothrium torquigeneri
5378=	1	Heterocotyle capricornensis
5378=	1	Heterodoxus ampullatus
5378=	1	Heterodoxus ancoratus
5378=	1	Heterodoxus briscoei
5378=	1	Heterodoxus closei
5378=	1	Heterodoxus hughendenensis
5378=	1	Heterodoxus insulatus
5378=	1	Heterodoxus lesouefi
5378=	1	Heterodoxus pygidialis
5378=	1	Heterodoxus quadriseriatus
5378=	1	Heterodoxus ualabati
5378=	1	Heteromenopon (Keamenopon) kalamundae
5378=	1	Heteromicrocotyla australiensis
5378=	1	Heteromicrocotyloides mirabilis
5378=	1	Heteronybelinia pseudorobusta
5378=	1	Heterorhabditis bacteriophora
5378=	1	Heterosaccus lunatus
5378=	1	Heterosaccus multilacinensis
5378=	1	Heterotylenchus sp
5378=	1	Hexamermis cavicola
5378=	1	Hohorstiella lata
5378=	1	Holomenopon goliath
5378=	1	Holomenopon setigerum
5378=	1	Hoplolaimus galeatus
5378=	1	Hoplopleura bidentata
5378=	1	Hoplopleura calabyi
5378=	1	Hoplopleura cornata
5378=	1	Hoplopleura gyomydis
5378=	1	Hoplopleura mastacomydis
5378=	1	Hoplopleura pacifica
5378=	1	Hoplopleura uromydis
5378=	1	Hornellobothrium cobraeformis
5378=	1	Hornellobothrium extensivum
5378=	1	Hyalodaktylethra renacuajo
5378=	1	Hydatothrips aliceae
5378=	1	Hydatothrips argenticinctus
5378=	1	Hydatothrips bhattii
5378=	1	Hylastes ater
5378=	1	Hypodontus macropi
5378=	1	Hypographa epiodes
5378=	1	Hyposidra janiaria
5378=	1	Hypseloecus schuhi
5378=	1	Icosta (Icosta) chalcolampra
5378=	1	Icosta (Ornithoponus) australica
5378=	1	Icosta (Ornithoponus) parallelifrons
5378=	1	Icosta (Ornithoponus) paramonovi
5378=	1	Idilla caelebs
5378=	1	Idiodes apicata
5378=	1	Iliocirrus iliocirrus
5378=	1	Iliocirrus mazlini
5378=	1	Iliocirrus ornatusi
5378=	1	Iliocirrus rossi
5378=	1	Iliocirrus trifasciatae
5378=	1	Imbilius araucariae
5378=	1	Imbophorus aptalis
5378=	1	Iobothrium elegans
5378=	1	Iodamoeba butschlii
5378=	1	Isohaliotrema platacis
5378=	1	Isthmosacanthus fitzroyensis
5378=	1	Iulotrichia semiumbrata
5378=	1	Kannaphallus virilis
5378=	1	Kathlania leptura
5378=	1	Kotorella pronosoma
5378=	1	Kotorelliella jonesi
5378=	1	Krefftascaris sharpiloi
5378=	1	Kudoa cookii
5378=	1	Kudoa lemniscati
5378=	1	Kuhnia scombercolias
5378=	1	Kuhnia scombri
5378=	1	Kuhnia sprostonae
5378=	1	Kurodaia cryptostigmatia
5378=	1	Kurodaia haliaeti
5378=	1	Labiobulura (Archeobulura) peragale
5378=	1	Labiobulura (Labiobulura) quentini
5378=	1	Labiostrongylus (Labiosimplex) camporum
5378=	1	Labiostrongylus (Labiosimplex) mawsonae
5378=	1	Laemobothrion (Eulaemobothrion) atrum
5378=	1	Laemobothrion (Laemobothrion) vulturis
5378=	1	Laimaphelenchus heidelbergi
5378=	1	Laimaphelenchus preissiae
5378=	1	Lamellodiscus convolutus
5378=	1	Lamellodiscus pagrosomi
5378=	1	Lamellodiscus typicus
5378=	1	Lantanophaga pusillidactylus
5378=	1	Larinus latus
5378=	1	Lasiacantha adamah
5378=	1	Lasiacantha caneriverensis
5378=	1	Lasiacantha meedo
5378=	1	Lasiacantha ningaloo
5378=	1	Latericaecum pearsoni
5378=	1	Laticola paralatesi
5378=	1	Latumcephalum greeni
5378=	1	Latumcephalum lesouefi
5378=	1	Latumcephalum tenax
5378=	1	Leipoanema ellisi
5378=	1	Lepidophthirus macrorhini
5378=	1	Lepidotrema angusta
5378=	1	Lepidotrema bidyana
5378=	1	Lepidotrema fuliginosum
5378=	1	Lepidotrema simplex
5378=	1	Lepidotrema tenue
5378=	1	Lepidotrema therapon
5378=	1	Leprosa milga
5378=	1	Linogeraeus urbanus
5378=	1	Linognathus ovillus
5378=	1	Linognathus pedalis
5378=	1	Linognathus setosus
5378=	1	Linognathus stenopsis
5378=	1	Linognathus vituli
5378=	1	Linstowinema cinctum
5378=	1	Linstowinema edmondsi
5378=	1	Linstowinema latens
5378=	1	Linstowinema maplestonei
5378=	1	Linstowinema peramelis
5378=	1	Linstowinema rosamondae
5378=	1	Linstowinema sp. 1
5378=	1	Linstowinema sp. 2
5378=	1	Linstowinema sp. 3
5378=	1	Linstowinema tasmaniense
5378=	1	Linstowinema warringtoni
5378=	1	Lissonema brevicaudata
5378=	1	Lissonema rotundatum
5378=	1	Listronotus setosipennis
5378=	1	Litomosa hepatica
5378=	1	Litomosa miniopteri
5378=	1	Lixus cardui
5378=	1	Loa loa
5378=	1	Longidigitis auripontiformis
5378=	1	Longidigitis gracilis
5378=	1	Longidigitis hopevalensis
5378=	1	Longidigitis maccullochii
5378=	1	Longidigitis robustus
5378=	1	Longidigitis utcheei
5378=	1	Longistriata polyrhabdote
5378=	1	Longistriata uromys
5378=	1	Loxothylacus ihlei
5378=	1	Loxothylacus spinulosus
5378=	1	Lunaceps lissmanni
5378=	1	Lunaceps mintoni
5378=	1	Lunaceps numenii madagascariensis
5378=	1	Lunaceps numenii phaeopi
5378=	1	Lycopsylla lasiorhini
5378=	1	Machaerilaemus latifrons
5378=	1	Machaerilaemus malleus
5378=	1	Macrophyllida antarctica
5378=	1	Macropophila breviarcuata
5378=	1	Macropophila clayae
5378=	1	Macropophila forcipata
5378=	1	Macropostrongyloides dissimilis
5378=	1	Macropostrongylus irma
5378=	1	Macropostrongylus lesouefi
5378=	1	Macropostrongylus yorkei
5378=	1	Macropoxyuris brevigularis
5378=	1	Macropoxyuris longigularis
5378=	1	Mandalotus avenaceus
5378=	1	Marsupostrongylus bronchialis
5378=	1	Marsupostrongylus coulstoni
5378=	1	Marsupostrongylus fragilis
5378=	1	Marsupostrongylus parallelus
5378=	1	Marsupostrongylus pseudominesi
5378=	1	Marsupostrongylus vandiemeni
5378=	1	Mastophorus muris
5378=	1	Mawsonfilaria rhipidurae
5378=	1	Maxvachonia adamsoni
5378=	1	Maxvachonia ewersi
5378=	1	Mazocraeoides australis
5378=	1	Mcateella coolgardie
5378=	1	Mcateella exocarposa
5378=	1	Mediavagina forsteri
5378=	1	Mediavagina macropteri
5378=	1	Megalocotyloides epinepheli
5378=	1	Megamelus leimonias
5378=	1	Melobasis abnormis
5378=	1	Melobasis curta
5378=	1	Melobasis gloriosa cruentata
5378=	1	Melobasis gloriosa gloriosa
5378=	1	Melobasis innocua
5378=	1	Melobasis lathami
5378=	1	Melobasis monticola
5378=	1	Melobasis myallae
5378=	1	Melobasis naias
5378=	1	Melobasis picticollis
5378=	1	Melobasis prisca
5378=	1	Melobasis pusilla
5378=	1	Melobasis robusta
5378=	1	Melobasis septemplagiata
5378=	1	Melobasis thoracica
5378=	1	Melobasis uniformis
5378=	1	Melobasis vertebralis
5378=	1	Melobasis vittata
5378=	1	Melobasis wannerua
5378=	1	Melophagus ovinus
5378=	1	Menacanthus alaudae
5378=	1	Menacanthus dennisi
5378=	1	Menacanthus menura
5378=	1	Menacanthus nelsoni
5378=	1	Menacanthus pallipes
5378=	1	Menacanthus pusillus
5378=	1	Menopon gallinae
5378=	1	Merizocotyle icopae
5378=	1	Merizocotyle pseudodasybatis
5378=	1	Merizocotyle urolophi
5378=	1	Mermis nigrescens
5378=	1	Meromenopon brevicolle
5378=	1	Meromenopon meropis
5378=	1	Metabenedeniella parva
5378=	1	Metamicrocotyla macracantha
5378=	1	Metastrongylus apri
5378=	1	Metastrongylus pudendotectus
5378=	1	Metathelazia naghiensis
5378=	1	Metaxymorpha grayii
5378=	1	Metaxymorpha hauseri
5378=	1	Metaxymorpha imitator
5378=	1	Metopia sauteri
5378=	1	Metyrus albicollis
5378=	1	Micoletzkya calligraphi
5378=	1	Micoletzkya sp.
5378=	1	Microchaetes setosus
5378=	1	Microcotyle nemadactylus
5378=	1	Microcotyle neozealanicus
5378=	1	Microcotyle odacis
5378=	1	Microcotyle parsillaginae
5378=	1	Microcotyle pentapodi
5378=	1	Microcotyle pomatomi
5378=	1	Microcotyle victoriae
5378=	1	Microdes squamulata
5378=	1	Microfilaria gymnorhinae
5378=	1	Microperus intermedius
5378=	1	Microtetrameres aegotheles
5378=	1	Microtetrameres circi
5378=	1	Microtetrameres cractici
5378=	1	Microtetrameres egretes
5378=	1	Microtetrameres eopsaltriae
5378=	1	Microtetrameres gymnorhinae
5378=	1	Microtetrameres ninoctis
5378=	1	Microtetrameres oriolus
5378=	1	Microtetrameres pelecani
5378=	1	Microtetrameres sphecotheres
5378=	1	Microtetrameres streperae
5378=	1	Microtetrameres tytonis
5378=	1	Microvalgus bursuriae
5378=	1	Microvalgus flavipennis
5378=	1	Moaciria butleri
5378=	1	Moaciria etnae
5378=	1	Moaciria sphenomorphi
5378=	1	Molicola uncinatus
5378=	1	Monocotyle corali
5378=	1	Monocotyle granulatae
5378=	1	Monocotyle helicophallus
5378=	1	Monocotyle jordani
5378=	1	Monocotyle kuhlii
5378=	1	Monocotyle multiparous
5378=	1	Monocotyle robusta
5378=	1	Monocotyle spiremae
5378=	1	Monocotyle tritestis
5378=	1	Monocotyle youngi
5378=	1	Monoctenia smerintharia
5378=	1	Mononchoides sp.
5378=	1	Moravecia australiensis
5378=	1	Moundothrips apterygus
5378=	1	Multicaecum agile
5378=	1	Murraytrema robustum
5378=	1	Muspicea borreli
5378=	1	Myctides imberbis
5378=	1	Myrmecoscopus minutus
5378=	1	Myrsidea australiensis bennetti
5378=	1	Myrsidea australiensis mellori
5378=	1	Myrsidea brevipes
5378=	1	Myrsidea cecilae
5378=	1	Myrsidea cinerea
5378=	1	Myrsidea ptilonorhynchi
5378=	1	Myrsidea schizotergum arafura
5378=	1	Myrsidea schizotergum schizotergum
5378=	1	Myrsidea struthidea
5378=	1	Myrsidea vincula
5378=	1	Myxonybelinia beveridgei
5378=	1	Myxonybelinia cribbi
5378=	1	Naegleria australiensis
5378=	1	Nascio vetusta
5378=	1	Nascioides carissimus
5378=	1	Nascioides costatus
5378=	1	Nascioides elderi
5378=	1	Nascioides falsomultesimus
5378=	1	Nascioides macalpinei
5378=	1	Nascioides viridis
5378=	1	Nasicola klawei
5378=	1	Naubates lessonii
5378=	1	Nearcha nullata
5378=	1	Neobenedenia melleni
5378=	1	Neobubastes nickerli
5378=	1	Neocalceostomoides brisbanensis
5378=	1	Neocuris anthaxoides
5378=	1	Neocuris coerulans
5378=	1	Neocuris crassa
5378=	1	Neocuris cuprilatera
5378=	1	Neocuris discoflava
5378=	1	Neocuris guerinii
5378=	1	Neocuris viridimicans
5378=	1	Neoentobdella natans
5378=	1	Neoentobdella parvitesticulata
5378=	1	Neoheterocotyle bychowskyi
5378=	1	Neoheterocotyle darwinensis
5378=	1	Neoheterocotyle nagibinae
5378=	1	Neoheterocotyle rhinobatidis
5378=	1	Neomazocraes rohdei
5378=	1	Neoparamoeba branchiphila
5378=	1	Neoparamoeba perurans
5378=	1	Neopolystoma australis
5378=	1	Neopolystoma spratti
5378=	1	Neopolystoma tinsleyi
5378=	1	Neopsittaconirmus vendulae
5378=	1	Nicollina sp.
5378=	1	Nosopon australiense
5378=	1	Nosopon lucidum
5378=	1	Notolytocestus major
5378=	1	Notolytocestus minor
5378=	1	Notomacer eximius
5378=	1	Notomacer reginae
5378=	1	Notomacer zimmermani
5378=	1	Nybelinia africana
5378=	1	Nybelinia hemipristis
5378=	1	Nybelinia jayapaulazaraiahi
5378=	1	Nybelinia lingualis
5378=	1	Nybelinia mehlhorni
5378=	1	Nybelinia queenslandensis
5378=	1	Nybelinia schmidti
5378=	1	Nybelinia sphyrnae
5378=	1	Nybelinia victoriae
5378=	1	Nycteribia alternata
5378=	1	Nycteribia bakeri
5378=	1	Nycteribia parilis vicaria
5378=	1	Nyella tuberculata
5378=	1	Nysius orarius
5378=	1	Ocynoma antennatum
5378=	1	Oemethylus triangularis
5378=	1	Oenochroma barcodificata
5378=	1	Oenochroma pallida
5378=	1	Oenochroma turneri
5378=	1	Oenochroma vinaria
5378=	1	Oesophagodontus robustus
5378=	1	Oesophagostomoides eppingensis
5378=	1	Oesophagostomoides giltneri
5378=	1	Oesophagostomoides longispicularis
5378=	1	Oesophagostomoides stirtoni
5378=	1	Oesophagostomum dentatum
5378=	1	Oesophagostomum quadrispinulatum
5378=	1	Oesophagostomum radiatum
5378=	1	Olfersia aenescens
5378=	1	Onchocerca fasciata
5378=	1	Onchocerca gutterosa
5378=	1	Onchocerca lienalis
5378=	1	Oncomegas australiensis
5378=	1	Onthophagus dunningi
5378=	1	Ophidascaris sp.
5378=	1	Ornithoica (Ornithoica) exilis
5378=	1	Ornithomya greeni
5378=	1	Ortholfersia minuta
5378=	1	Osaces naso
5378=	1	Oscheius spp.
5378=	1	Ostertagia mentulata
5378=	1	Ostertagia trifurcata
5378=	1	Oswaldofilaria kanbaya
5378=	1	Oswaldofilaria pflugfelderi
5378=	1	Oswaldofilaria samfordensis
5378=	1	Otobothrium australe
5378=	1	Otobothrium cysticum
5378=	1	Oxyops vitiosus
5378=	1	Oxyspirura anthochaerae
5378=	1	Oxyspirura bancrofti
5378=	1	Oxyspirura sp.
5378=	1	Oxyuris equi
5378=	1	Pachycotes australis
5378=	1	Palaeodes samealis
5378=	1	Panagrolaimus spp
5378=	1	Panchaetothrips timonii
5378=	1	Pantorhytes stanleyanus
5378=	1	Papillostrongylus labiatus
5378=	1	Paraboopia flava
5378=	1	Paradujardinia halicoris
5378=	1	Paraergasilus acanthopagri
5378=	1	Parafilaroides hydrurgae
5378=	1	Parafilaroides normani
5378=	1	Paragioxenos brachypterus
5378=	1	Paraheterodoxus calcaratus
5378=	1	Paraheterodoxus erinaceus
5378=	1	Paraheterodoxus insignis
5378=	1	Paramacropostrongylus iugalis
5378=	1	Paramacropostrongylus toraliformis
5378=	1	Paramicrocotyloides reticularis
5378=	1	Paranybelinia balli
5378=	1	Paraorygmatobothrium rodmani
5378=	1	Paraorygmatobothrium taylori
5378=	1	Parapetalus spinosus
5378=	1	Parapharyngodon sp.
5378=	1	Parapharyngostrongylus dentatus
5378=	1	Paraphilopterus styloideus
5378=	1	Parapolystoma johnstoni
5378=	1	Parapoteriostomum euproctus
5378=	1	Parapoteriostomum mettami
5378=	1	Pararugopharynx protemnodontis
5378=	1	Parascaris equorum
5378=	1	Parasitodiplogaster sp.
5378=	1	Parastrongyloides sp.
5378=	1	Parastrongyloides trichosuri
5378=	1	Parathelandros propinqua
5378=	1	Paratylenchus (Gracilacus) mutabilis
5378=	1	Paraxenos australiensis
5378=	1	Paraxenos laetum
5378=	1	Parazoanthus lividus
5378=	1	Parazoniolaimus collaris
5378=	1	Parepisparis excusata
5378=	1	Passalurus ambiguus
5378=	1	Passalurus parvus
5378=	1	Pavlovskioides pearsoni
5378=	1	Pectinivalva (Casanovula) brevipalpa
5378=	1	Pectinivalva (Menurella) acmenae
5378=	1	Pectinivalva (Menurella) quintiniae
5378=	1	Pectinivalva (Menurella) tribulatrix
5378=	1	Pectinospirura argentata
5378=	1	Pediculus humanus capitis
5378=	1	Pediculus humanus humanus
5378=	1	Pelecitus bartneri
5378=	1	Pelecitus fulicaeatrae
5378=	1	Penicillidia (Eremoctenia) vandeuseni
5378=	1	Penicillidia (Penicillidia) oceanica
5378=	1	Penicillidia (Penicillidia) setosala
5378=	1	Penicillidia (Penicillidia) tectisentis
5378=	1	Peramelistrongylus sp. A.
5378=	1	Petrarca goanna
5378=	1	Petrarca madreporae
5378=	1	Petrarca okadai
5378=	1	Petrarca sensoria
5378=	1	Petrovinema poculatum
5378=	1	Petrovinema skrjabini
5378=	1	Phalacronema ardleyi
5378=	1	Pharyngostrongylus dendrolagi
5378=	1	Pharyngostrongylus diversus
5378=	1	Pharyngostrongylus gamma
5378=	1	Pharyngostrongylus papillatus
5378=	1	Pharyngostrongylus setosus
5378=	1	Pharyngostrongylus sharmani
5378=	1	Pharyngostrongylus woodwardi
5378=	1	Phascolostrongylus turleyi
5378=	1	Philometra percalates
5378=	1	Philometra rajani
5378=	1	Philometra scomberesoxis
5378=	1	Philometra sp.
5378=	1	Philometra sydneyi
5378=	1	Philometra tauridica
5378=	1	Philometroides anguillae
5378=	1	Philometroides plectroplites
5378=	1	Philometroides sp.
5378=	1	Philopterus dalgleishi
5378=	1	Phocascaris hydrurgae
5378=	1	Phocascaris sp.
5378=	1	Physaloptera alata
5378=	1	Physaloptera guiarti
5378=	1	Physaloptera hieracideae
5378=	1	Physaloptera parvicollaris
5378=	1	Physaloptera sarcophili
5378=	1	Physaloptera thalacomys
5378=	1	Physocephalus sexalatus
5378=	1	Piagetiella africana
